User_ID,Account_Age,Email_Verified,Phone_Verified,Total_Products_Ordered,Return_Attempts,Successful_Returns,Complaints_Raised,Complaints_Refuted,Frequent_Location,Total_Reviews_Written,Legitimacy_Score,Normalized_Legitimacy_Score,Password
U3660,4,TRUE,FALSE,112,11,16,4,14,New Maryfurt,71,255,0.668067227,tqglkkod
U3661,1,FALSE,FALSE,107,16,15,4,9,New Robertville,37,78,0.420168067,cqgopjuo
U3662,8,FALSE,FALSE,178,3,17,3,13,Port Justin,21,222,0.621848739,doimzmxp
U3663,8,FALSE,FALSE,198,15,13,6,15,Jamesborough,3,134,0.49859944,duqbqwlo
U3664,1,TRUE,FALSE,104,9,11,14,5,Vargasstad,99,172,0.551820728,uxqrdnsl
U3665,7,FALSE,FALSE,188,17,13,9,14,Richardshire,84,239,0.645658263,nkhhhocj
U3666,1,FALSE,FALSE,161,16,10,0,12,New Taylorview,41,205,0.598039216,lkebgqam
U3667,8,TRUE,FALSE,187,3,8,11,14,East Tonyburgh,94,370,0.829131653,vffgpvtu
U3668,3,TRUE,TRUE,156,14,17,0,12,North James,80,378,0.840336134,rwpxjwgm
U3669,5,TRUE,TRUE,116,6,0,10,10,South Jennifer,10,166,0.543417367,dnosewoa
U3670,9,FALSE,FALSE,126,11,8,7,9,Shawnside,3,54,0.386554622,chdegazq
U3671,7,TRUE,FALSE,53,3,18,9,15,Nicoleport,96,243,0.651260504,eptqulrr
U3672,9,TRUE,FALSE,4,17,3,2,3,Jacobmouth,18,12,0.327731092,okghvneo
U3673,2,FALSE,FALSE,49,1,15,9,1,Jasonport,1,-65,0.219887955,ylcfpmai
U3674,2,FALSE,TRUE,194,8,4,8,15,Monicaberg,34,263,0.679271709,wsdalrip
U3675,7,TRUE,TRUE,147,14,15,8,7,West Jesus,30,176,0.557422969,oalbkupn
U3676,1,FALSE,TRUE,51,11,8,5,7,Tracyton,36,89,0.43557423,smunrbzu
U3677,7,FALSE,TRUE,179,13,4,14,5,Stephanieton,78,211,0.606442577,dquhroyj
U3678,6,FALSE,FALSE,6,15,10,18,7,New Danielport,30,-162,0.084033613,yaljiwvd
U3679,7,FALSE,FALSE,87,15,10,5,3,Karahaven,96,163,0.539215686,nngtpcoo
U3680,4,FALSE,TRUE,124,13,13,8,12,Port Elizabeth,91,253,0.665266106,cmlueswc
U3681,9,TRUE,FALSE,3,12,17,3,18,Reyesport,26,89,0.43557423,gqolnrlc
U3682,7,FALSE,FALSE,27,5,5,4,12,Hannahside,14,54,0.386554622,ejzzhvzb
U3683,5,TRUE,TRUE,159,15,6,14,16,Yolandachester,55,232,0.635854342,nlstknue
U3684,1,TRUE,FALSE,114,9,19,5,12,Brownmouth,25,143,0.511204482,jtmqagxx
U3685,1,TRUE,TRUE,120,14,3,9,14,West Brittany,87,300,0.731092437,yghzlvgp
U3686,5,FALSE,TRUE,68,11,17,18,15,North Rhondafurt,42,18,0.336134454,oamqmtuh
U3687,2,TRUE,TRUE,62,6,6,12,11,Deborahbury,64,187,0.572829132,zoaiqczi
U3688,5,FALSE,FALSE,54,14,18,14,7,Kellyland,5,-137,0.119047619,dgaxaihd
U3689,2,TRUE,TRUE,58,12,1,14,19,Millerview,16,87,0.432773109,tgnbqzfs
U3690,4,TRUE,TRUE,55,2,2,15,8,Lake Bryan,78,195,0.584033613,viaqtdrv
U3691,7,TRUE,FALSE,149,0,10,8,1,New Jeffreyside,95,308,0.742296919,hdahvaai
U3692,4,FALSE,TRUE,9,11,12,12,0,Brianhaven,31,-70,0.212885154,yuibrubt
U3693,6,TRUE,TRUE,50,16,12,5,8,Vanceport,71,190,0.577030812,wbfepuiu
U3694,6,TRUE,FALSE,149,3,19,8,13,East Benjaminview,51,245,0.654061625,clgbfrqf
U3695,5,TRUE,FALSE,2,14,18,6,8,Alvarezport,50,36,0.361344538,cruzdrcc
U3696,9,FALSE,FALSE,0,9,3,4,17,West Michael,33,78,0.420168067,gedrzyac
U3697,3,TRUE,TRUE,66,13,6,4,14,Roberthaven,85,295,0.724089636,lghdhqlo
U3698,4,FALSE,FALSE,153,0,18,2,5,North Regina,45,220,0.619047619,tpuodaqi
U3699,9,FALSE,FALSE,126,4,16,6,9,East Timothy,45,167,0.544817927,vekpspnd
U3700,2,TRUE,TRUE,6,2,5,5,3,New Brandonfurt,11,77,0.418767507,ksmptoma
U3701,6,FALSE,FALSE,69,9,4,1,9,Cunninghamport,14,91,0.43837535,oeigaite
U3702,6,FALSE,TRUE,119,18,11,15,0,East Peterland,30,-21,0.281512605,mgizgppg
U3703,8,TRUE,FALSE,165,9,12,4,0,Oliviamouth,73,268,0.68627451,vakwfppi
U3704,4,FALSE,TRUE,46,14,6,6,15,Kyleside,55,147,0.516806723,qrliepee
U3705,9,TRUE,FALSE,34,19,16,1,15,South Heather,27,94,0.442577031,qetwqyuk
U3706,9,FALSE,FALSE,141,10,4,18,15,New Victormouth,14,24,0.344537815,xomjpbmt
U3707,7,FALSE,FALSE,29,8,1,17,7,Donnashire,36,-62,0.224089636,otkiokgj
U3708,7,FALSE,FALSE,6,19,17,0,10,Stephaniemouth,65,71,0.410364146,rlbipenh
U3709,1,FALSE,TRUE,31,2,7,15,16,North Laura,33,55,0.387955182,rhlfoueb
U3710,3,TRUE,TRUE,61,19,13,14,1,Monroeberg,95,101,0.452380952,ktseymsu
U3711,9,FALSE,FALSE,131,3,3,6,15,Clarkview,55,253,0.665266106,ayltsaad
U3712,2,FALSE,FALSE,4,5,1,7,15,Dawnstad,20,26,0.347338936,advmjxlt
U3713,8,TRUE,FALSE,19,19,19,13,1,North Kimberlyland,20,-133,0.12464986,mshwdris
U3714,4,TRUE,FALSE,108,17,12,18,4,Aarontown,43,-17,0.287114846,qqfgknfm
U3715,1,TRUE,TRUE,2,8,17,0,8,North Matthew,42,154,0.526610644,nfonxdja
U3716,4,FALSE,TRUE,13,1,9,18,17,Lake Martinborough,17,-13,0.292717087,gyvuheex
U3717,4,TRUE,TRUE,173,13,3,4,1,East Christine,37,249,0.659663866,qoltzfse
U3718,9,TRUE,TRUE,86,7,4,13,6,Whitakerborough,10,81,0.424369748,ivlxsxbv
U3719,4,FALSE,TRUE,58,7,3,6,5,East Katherineville,43,126,0.487394958,rydhexll
U3720,3,TRUE,TRUE,94,19,11,19,9,East Christopherport,6,-50,0.240896359,wtnzpsgu
U3721,2,TRUE,FALSE,7,6,4,9,19,Port Donald,62,152,0.523809524,fdxovdqa
U3722,2,FALSE,FALSE,178,13,13,16,5,Hallville,76,108,0.462184874,tdanyxch
U3723,6,TRUE,FALSE,36,0,12,12,18,West Robertview,55,154,0.526610644,dviqckvw
U3724,7,TRUE,FALSE,127,0,16,5,0,East Amandahaven,91,291,0.718487395,zqmrdejh
U3725,6,FALSE,TRUE,71,11,4,18,4,Jessicabury,53,16,0.333333333,tmdzvhst
U3726,8,FALSE,TRUE,199,17,12,16,19,West Jamesstad,76,243,0.651260504,wggrkbbz
U3727,9,TRUE,TRUE,99,14,3,10,6,Corteztown,55,181,0.56442577,fuuxexlk
U3728,3,FALSE,FALSE,127,10,8,14,8,Michaelstad,97,161,0.536414566,ezgozhkt
U3729,5,FALSE,FALSE,98,8,11,7,2,Leslietown,80,146,0.515406162,ewylbebm
U3730,7,TRUE,TRUE,81,5,19,18,8,South Robertview,4,0,0.31092437,utjptfbm
U3731,2,FALSE,FALSE,3,0,8,6,1,Knightland,82,100,0.450980392,idiwtqxb
U3732,8,TRUE,TRUE,14,3,4,15,16,Bankshaven,10,57,0.390756303,kemjgqnx
U3733,5,TRUE,FALSE,42,10,18,16,7,Lake Williamland,44,-21,0.281512605,fqhkcflt
U3734,6,FALSE,TRUE,13,19,14,19,8,Natashafurt,3,-192,0.042016807,xzimwhwx
U3735,7,FALSE,FALSE,68,9,7,6,3,Port Kristin,8,-6,0.302521008,pyzgnwxv
U3736,4,FALSE,FALSE,89,1,5,1,16,East Tina,20,192,0.579831933,nakjrpks
U3737,4,TRUE,FALSE,108,12,12,7,17,Lucasport,44,185,0.570028011,aslgbdfi
U3738,8,FALSE,TRUE,183,13,5,19,12,Mcdanielhaven,44,132,0.495798319,gkszrypc
U3739,8,TRUE,FALSE,191,10,17,2,7,Randyport,1,190,0.577030812,ezrrlmxi
U3740,9,TRUE,TRUE,61,5,13,12,1,East Jason,17,47,0.3767507,ytawkroo
U3741,1,TRUE,TRUE,27,15,7,1,9,Christopherfurt,35,145,0.514005602,emybovos
U3742,5,TRUE,TRUE,149,19,13,6,5,North Samanthaland,27,157,0.530812325,ymiojxal
U3743,5,FALSE,TRUE,109,1,4,10,10,South Wendyburgh,18,142,0.509803922,bzasbmis
U3744,6,TRUE,FALSE,89,1,4,16,6,Port Courtneyland,41,90,0.43697479,jhymtjek
U3745,4,FALSE,TRUE,77,18,2,10,8,Taraton,20,21,0.340336134,gpqiusmm
U3746,4,FALSE,FALSE,12,0,3,12,4,North Vincentfort,64,42,0.369747899,byaxifrl
U3747,5,TRUE,FALSE,117,1,1,10,6,Moonfort,6,112,0.467787115,aryxwbmz
U3748,3,TRUE,TRUE,5,0,19,7,6,Williamston,57,147,0.516806723,dcigqdkh
U3749,4,FALSE,TRUE,95,1,13,16,17,Rebeccahaven,75,197,0.586834734,fgbczfjt
U3750,6,FALSE,FALSE,3,12,11,13,11,Vasquezview,76,10,0.324929972,xgtwflrd
U3751,8,FALSE,FALSE,44,18,19,9,8,Port Janice,89,60,0.394957983,vcrsevmf
U3752,7,TRUE,TRUE,106,10,1,16,17,Lake Timothy,88,269,0.68767507,dwvuzvhs
U3753,3,TRUE,TRUE,13,3,18,14,9,Adamsmouth,48,69,0.407563025,fanwsgza
U3754,6,TRUE,FALSE,154,2,4,18,9,Hicksview,20,103,0.455182073,vovzdgvt
U3755,8,TRUE,FALSE,11,10,8,18,19,Danielburgh,44,14,0.330532213,irvzlyig
U3756,7,TRUE,FALSE,151,19,11,9,19,Jacquelineview,14,131,0.494397759,qeiercuj
U3757,6,TRUE,TRUE,187,19,2,2,5,Lake Joseph,87,379,0.841736695,xasehmxa
U3758,2,TRUE,TRUE,2,13,8,4,10,North Danahaven,38,111,0.466386555,vpocguiv
U3759,4,TRUE,FALSE,42,1,4,5,10,Carrietown,20,127,0.488795518,rmgdjgix
U3760,3,TRUE,FALSE,2,19,1,3,15,Hawkinsside,86,178,0.56022409,mibzygmg
U3761,4,TRUE,TRUE,112,12,11,12,10,South John,64,196,0.585434174,vsbtgpkc
U3762,8,TRUE,TRUE,154,11,11,17,9,West Barbara,77,222,0.621848739,coiwbfqo
U3763,4,FALSE,FALSE,181,10,2,17,16,Villarrealberg,48,141,0.508403361,akotbgop
U3764,2,FALSE,FALSE,147,3,12,9,2,South Robert,93,218,0.616246499,vljanxnr
U3765,8,FALSE,FALSE,81,18,4,9,19,Richardmouth,65,134,0.49859944,olphhllr
U3766,6,TRUE,FALSE,5,8,1,12,18,Port Joycefurt,52,99,0.449579832,saaghxmx
U3767,2,TRUE,TRUE,101,6,15,11,1,North Jonathantown,12,64,0.400560224,srvlqdck
U3768,6,TRUE,TRUE,39,8,16,15,0,West Samuelfort,0,-71,0.211484594,sbwgxfwr
U3769,5,FALSE,FALSE,56,0,6,17,14,Port Lauren,0,-46,0.246498599,rihzonma
U3770,8,TRUE,TRUE,133,0,8,19,2,Turnerport,8,69,0.407563025,bzmrkaeq
U3771,9,TRUE,FALSE,148,11,8,6,5,Rogerschester,63,236,0.641456583,scqhxwja
U3772,8,FALSE,TRUE,88,1,15,17,9,Lake Bruce,54,102,0.453781513,qrhlslwk
U3773,4,TRUE,TRUE,172,18,3,19,14,West Stephenchester,61,186,0.571428571,viuklhrz
U3774,8,TRUE,TRUE,95,3,3,18,8,Gallowaybury,75,200,0.591036415,fkgaustm
U3775,2,FALSE,TRUE,42,16,3,0,15,Williston,22,129,0.491596639,ocstkfse
U3776,4,TRUE,TRUE,31,7,18,4,12,Donnamouth,48,184,0.568627451,tndxbgfj
U3777,5,TRUE,FALSE,189,14,4,1,13,Bellshire,45,316,0.753501401,spvbqktt
U3778,3,FALSE,TRUE,177,19,19,3,11,Wadeshire,83,291,0.718487395,xcivdpoh
U3779,6,TRUE,TRUE,157,11,1,9,0,Port Matthewtown,97,316,0.753501401,ovfdqrdf
U3780,6,FALSE,FALSE,95,7,12,5,13,Anthonyville,85,233,0.637254902,cvpyjezq
U3781,3,FALSE,TRUE,153,15,19,8,0,East Carla,99,214,0.610644258,woqlekpl
U3782,7,FALSE,FALSE,128,1,12,18,18,Cheryltown,17,57,0.390756303,yihvlzxs
U3783,1,TRUE,TRUE,144,10,1,18,4,New Colleenland,20,74,0.414565826,trizvmun
U3784,2,TRUE,TRUE,93,12,16,8,0,Jillberg,85,195,0.584033613,ryytnmhz
U3785,4,FALSE,TRUE,168,16,4,11,12,West Michaelland,17,122,0.481792717,ruwnfbws
U3786,8,TRUE,TRUE,56,5,1,12,18,South Dannyport,34,183,0.567226891,nfteskmq
U3787,6,TRUE,FALSE,134,5,17,7,2,Port Samuelview,3,83,0.427170868,xqcnomcu
U3788,7,TRUE,FALSE,176,10,0,2,7,Malloryport,43,291,0.718487395,zfxpvshx
U3789,7,FALSE,FALSE,50,9,10,18,14,Lake Christopher,46,-19,0.284313725,xzcctvon
U3790,4,FALSE,FALSE,126,12,12,19,4,Port Katherineberg,95,70,0.408963585,kqujysfw
U3791,1,TRUE,FALSE,64,13,14,1,15,North Scotthaven,76,240,0.647058824,rmsakiol
U3792,3,FALSE,TRUE,182,6,9,15,18,Markbury,14,158,0.532212885,nkfmmlua
U3793,4,FALSE,FALSE,169,14,1,9,16,Davisstad,56,207,0.600840336,szhxithg
U3794,2,FALSE,TRUE,53,16,19,1,16,Burchland,73,205,0.598039216,bjpidddz
U3795,7,TRUE,TRUE,196,11,12,19,2,New Gregory,38,127,0.488795518,iiugybmu
U3796,1,FALSE,FALSE,181,1,13,6,13,Jasmineborough,85,327,0.768907563,txhxmwog
U3797,4,TRUE,FALSE,69,10,13,16,4,Markshire,52,15,0.331932773,xcmdtzbi
U3798,5,FALSE,TRUE,152,1,16,4,0,Smithport,61,257,0.670868347,gkwifrkg
U3799,9,FALSE,FALSE,45,1,11,9,12,Lake Danielmouth,6,18,0.336134454,uovdxqtd
U3800,5,FALSE,FALSE,148,8,4,9,15,Billyhaven,30,155,0.528011204,btllfmdy
U3801,4,FALSE,TRUE,9,11,15,13,2,Port Jacobberg,10,-118,0.145658263,mxwthpvn
U3802,5,FALSE,TRUE,108,8,4,2,13,Tamaraport,9,183,0.567226891,olgjkjrf
U3803,7,TRUE,TRUE,9,17,16,14,6,North Carla,30,-44,0.24929972,nsrhtliu
U3804,1,TRUE,FALSE,186,17,5,15,4,West Loriside,19,51,0.382352941,yttpdnzv
U3805,2,FALSE,TRUE,113,7,4,9,5,North Emily,58,175,0.556022409,iybhbdqw
U3806,2,TRUE,FALSE,27,0,2,3,15,Danielleville,67,256,0.669467787,ezuwkqeu
U3807,5,FALSE,FALSE,56,18,7,13,14,East Ryanland,37,-24,0.277310924,lqhhoezg
U3808,4,TRUE,FALSE,171,6,9,15,5,Lake Margaret,3,62,0.397759104,qagtzeys
U3809,8,TRUE,FALSE,28,5,17,12,12,East Vanessa,83,141,0.508403361,cdjvzhns
U3810,9,TRUE,TRUE,17,4,13,14,19,North Donna,45,134,0.49859944,pxjuwlnv
U3811,2,TRUE,FALSE,25,12,19,3,6,Port Lauraside,73,127,0.488795518,vrshyuvi
U3812,9,FALSE,FALSE,82,8,15,10,13,North Donald,96,187,0.572829132,toehozrx
U3813,2,FALSE,TRUE,148,2,4,3,14,North Jonathanstad,47,318,0.756302521,jazauvpz
U3814,9,FALSE,FALSE,199,10,5,3,14,South Timothy,27,251,0.662464986,vneiolki
U3815,8,TRUE,FALSE,183,4,5,2,19,New Angela,20,334,0.778711485,hrhdaefs
U3816,9,FALSE,TRUE,16,12,17,13,3,Port Jamesshire,40,-45,0.24789916,urvidbbj
U3817,2,TRUE,FALSE,191,16,1,1,19,Olsonton,95,438,0.924369748,xmpmxzhw
U3818,1,FALSE,TRUE,33,14,1,18,17,New Richard,64,46,0.37535014,ktfuiyrt
U3819,4,FALSE,FALSE,196,2,11,16,12,New Cameron,49,170,0.549019608,goxfyrtn
U3820,2,FALSE,FALSE,38,1,2,9,2,Erikville,57,67,0.404761905,dnembyvb
U3821,6,TRUE,TRUE,24,6,1,3,6,South Johnathan,91,286,0.711484594,fjnfoczu
U3822,5,TRUE,TRUE,33,7,14,11,2,Timothychester,86,152,0.523809524,pjxczkog
U3823,2,FALSE,FALSE,92,14,6,0,1,Lauraview,81,181,0.56442577,epcqlyyt
U3824,5,TRUE,FALSE,0,2,15,10,1,Susanhaven,30,-15,0.289915966,etnjqxeq
U3825,4,FALSE,TRUE,42,16,1,19,4,South Michael,98,44,0.37254902,nfqlzaom
U3826,6,TRUE,TRUE,185,7,0,16,15,Moralesland,8,193,0.581232493,khrdzrlw
U3827,8,TRUE,FALSE,125,19,10,4,7,Perryhaven,19,109,0.463585434,axkdicqm
U3828,5,FALSE,FALSE,171,13,8,15,16,Whiteberg,90,210,0.605042017,fknjdpqp
U3829,3,TRUE,TRUE,150,8,2,7,4,East Kenneth,22,206,0.599439776,jtofeovv
U3830,2,FALSE,TRUE,104,4,17,15,14,Rogersland,59,142,0.509803922,jgdvohbx
U3831,5,TRUE,TRUE,118,11,0,4,13,Kevinfurt,74,346,0.795518207,zzasnnne
U3832,3,FALSE,FALSE,162,9,12,16,5,Smithside,55,74,0.414565826,lchvdiid
U3833,1,TRUE,TRUE,36,2,12,12,15,Lake Desireetown,43,145,0.514005602,jvhlutxk
U3834,5,FALSE,FALSE,9,9,14,15,8,Bradleyton,26,-112,0.154061625,cputyrpp
U3835,6,FALSE,FALSE,148,0,6,3,19,Merrittfort,9,231,0.634453782,uphksiol
U3836,7,TRUE,TRUE,192,19,7,14,3,Carolynbury,42,156,0.529411765,stltsysj
U3837,6,FALSE,FALSE,178,17,0,10,3,East Shirley,14,48,0.378151261,lxgwmfcr
U3838,6,FALSE,TRUE,38,2,4,5,10,Austinton,66,214,0.610644258,mslllweo
U3839,5,TRUE,TRUE,106,9,8,3,1,Lake Heathershire,29,188,0.574229692,imuottdw
U3840,3,FALSE,FALSE,49,4,3,10,2,Lake Paulville,72,83,0.427170868,akbugdnj
U3841,5,FALSE,FALSE,18,9,0,18,4,Perrytown,86,-5,0.303921569,xleeqtys
U3842,5,TRUE,FALSE,8,5,2,4,4,South Richard,72,163,0.539215686,oqgnksnj
U3843,4,FALSE,TRUE,96,2,0,9,17,Blackland,34,207,0.600840336,ajofuazo
U3844,5,TRUE,TRUE,41,2,2,0,6,Arnoldborough,55,277,0.698879552,cnhhnrzs
U3845,9,TRUE,TRUE,96,14,7,2,10,New Phillipland,97,354,0.806722689,lvxxwcry
U3846,3,FALSE,TRUE,52,13,9,17,17,Sanchezmouth,70,80,0.422969188,ocqcsuuj
U3847,4,FALSE,FALSE,38,14,10,16,16,Kirbyfort,19,-86,0.19047619,unfckowe
U3848,2,FALSE,FALSE,39,9,4,16,19,Pamelahaven,9,-57,0.231092437,xmtlifzo
U3849,5,TRUE,TRUE,182,0,0,12,19,West Petertown,6,279,0.701680672,kftecmsb
U3850,8,FALSE,TRUE,188,6,8,12,16,Kennethmouth,88,344,0.792717087,khfqkenf
U3851,4,FALSE,FALSE,99,18,16,14,18,Martinezbury,74,83,0.427170868,tifmelfm
U3852,8,TRUE,TRUE,95,10,10,5,18,Lanceton,81,343,0.791316527,cgbkgiso
U3853,6,TRUE,TRUE,199,10,8,4,11,Melissafort,8,276,0.697478992,rqlbbzjb
U3854,9,FALSE,FALSE,1,5,6,18,15,East David,57,-9,0.298319328,vqlrnyhg
U3855,8,FALSE,TRUE,5,19,5,3,12,Barberburgh,34,64,0.400560224,zpudmovd
U3856,9,TRUE,FALSE,155,1,3,1,6,East Michelle,46,324,0.764705882,qgfinbzo
U3857,5,TRUE,FALSE,112,13,2,13,13,East Christopher,72,182,0.565826331,nrhjamil
U3858,9,FALSE,FALSE,196,1,5,1,9,Travisside,44,322,0.761904762,cihpzevh
U3859,6,FALSE,TRUE,32,10,11,17,19,Cruzton,88,123,0.483193277,zeiqmqnt
U3860,6,FALSE,FALSE,59,2,3,12,7,Morrisstad,96,162,0.537815126,fxsgadag
U3861,3,FALSE,TRUE,88,0,7,12,5,Rebeccatown,76,187,0.572829132,oxpvmveh
U3862,5,TRUE,FALSE,20,0,5,10,14,Lake Vanessa,81,202,0.593837535,maoqbmfo
U3863,3,TRUE,FALSE,175,12,5,5,3,West Frankburgh,1,128,0.490196078,ydanuwsk
U3864,7,TRUE,TRUE,43,11,17,10,17,Duranfort,60,173,0.553221289,muqimcku
U3865,4,TRUE,TRUE,112,14,14,6,6,New Julieport,70,232,0.635854342,qacncvgo
U3866,1,TRUE,TRUE,115,12,11,1,15,Port Sharonview,97,394,0.862745098,hcevkfng
U3867,9,FALSE,FALSE,181,6,18,16,12,East Laurenborough,13,59,0.393557423,nijwpquu
U3868,7,TRUE,FALSE,154,11,13,2,11,New Joannaland,74,320,0.759103641,bhveblqo
U3869,6,FALSE,TRUE,185,10,17,10,13,West Heidifort,30,188,0.574229692,tmdaxsmt
U3870,8,TRUE,TRUE,186,9,5,16,1,Port William,51,194,0.582633053,khoeuiwq
U3871,7,FALSE,TRUE,176,2,15,2,12,Beckton,87,414,0.890756303,hepgdwij
U3872,2,FALSE,FALSE,137,11,13,11,3,North Kendra,14,-7,0.301120448,eqnovour
U3873,8,TRUE,FALSE,174,6,7,16,18,Angelatown,48,222,0.621848739,yresxiyc
U3874,5,TRUE,FALSE,93,19,9,3,13,Smithfort,63,201,0.592436975,itpapjoj
U3875,2,FALSE,FALSE,35,6,1,14,8,South Joseph,4,-85,0.191876751,yqgtblkh
U3876,1,FALSE,FALSE,89,0,13,2,12,Jessicaburgh,93,291,0.718487395,hcumabtc
U3877,1,FALSE,FALSE,49,8,7,10,8,North Victoria,56,49,0.379551821,ztwfgzrx
U3878,6,FALSE,TRUE,138,15,8,2,11,New Michael,39,222,0.621848739,blsnents
U3879,4,TRUE,TRUE,153,12,5,4,11,Mitchellshire,94,394,0.862745098,dyxgomoy
U3880,3,TRUE,FALSE,54,11,1,2,12,North Virginia,4,101,0.452380952,qoxhbcie
U3881,5,FALSE,FALSE,140,11,3,11,4,South Adam,43,85,0.429971989,dbvzhylc
U3882,8,FALSE,FALSE,45,17,9,1,10,Griffinfort,35,68,0.406162465,swqanmst
U3883,6,FALSE,TRUE,184,15,19,4,11,West Jenniferberg,91,330,0.773109244,uuxrjeya
U3884,7,FALSE,TRUE,195,2,14,12,0,Davidville,73,247,0.656862745,hocvaisw
U3885,9,TRUE,FALSE,99,16,7,7,0,East Janet,26,55,0.387955182,xwqipavo
U3886,4,TRUE,TRUE,132,18,10,15,2,North Scottborough,57,104,0.456582633,zvgbrfaz
U3887,3,TRUE,TRUE,40,1,13,19,2,Port Amy,93,121,0.480392157,lwsukoar
U3888,3,TRUE,FALSE,74,18,15,19,13,North Russell,60,5,0.317927171,hyotufsv
U3889,6,FALSE,TRUE,79,15,9,4,6,West Melissashire,7,52,0.383753501,yppvqkfp
U3890,3,FALSE,TRUE,91,11,7,12,11,Josephville,90,193,0.581232493,ejywqesh
U3891,6,TRUE,TRUE,94,16,4,3,17,Lake Jenniferview,27,227,0.628851541,gjtqbakj
U3892,2,TRUE,TRUE,129,10,11,6,13,Morrisland,8,182,0.565826331,izryrwea
U3893,6,FALSE,FALSE,160,7,3,12,13,Lewismouth,25,126,0.487394958,vgmshvxq
U3894,5,FALSE,FALSE,199,10,17,6,12,West Nathanberg,89,303,0.735294118,frxwakjv
U3895,8,FALSE,TRUE,187,2,10,15,1,East Jennifer,87,252,0.663865546,dwbjafgj
U3896,9,FALSE,FALSE,56,16,9,13,7,South Jamesburgh,38,-43,0.25070028,isvctthb
U3897,4,FALSE,FALSE,167,9,2,18,17,Sherriside,52,135,0.5,ssxguere
U3898,9,TRUE,FALSE,39,9,8,11,10,Colleenbury,18,22,0.341736695,rwdhopmz
U3899,1,FALSE,TRUE,178,2,5,15,8,Jenniferville,42,184,0.568627451,miibyncu
U3900,3,FALSE,FALSE,94,1,6,18,11,Lake Amandastad,13,-16,0.288515406,tlpnewax
U3901,3,FALSE,FALSE,64,16,6,8,0,Port Allison,26,-50,0.240896359,ajqajtic
U3902,9,TRUE,TRUE,90,9,8,17,18,Mcdowellburgh,66,199,0.589635854,cdqnyaxj
U3903,9,TRUE,FALSE,117,18,3,16,11,Farmerchester,59,102,0.453781513,ybykcakj
U3904,2,TRUE,FALSE,40,6,15,15,9,Masonland,69,67,0.404761905,ilacszxz
U3905,4,FALSE,TRUE,91,3,12,16,17,West Timothy,5,45,0.37394958,aahagbvw
U3906,8,FALSE,TRUE,155,16,4,17,0,Jamieshire,71,105,0.457983193,dpgpjikn
U3907,1,TRUE,TRUE,133,11,12,13,14,Masonstad,57,210,0.605042017,kyqblvmb
U3908,2,TRUE,FALSE,89,18,10,1,6,Lake Dalechester,73,199,0.589635854,sufzfqtk
U3909,5,TRUE,FALSE,43,12,7,2,4,East Jacobville,54,137,0.50280112,pqcalgfy
U3910,8,FALSE,TRUE,184,8,10,6,11,West Garrettton,26,237,0.642857143,phqyhzju
U3911,5,FALSE,TRUE,16,8,5,10,6,Abbottchester,93,142,0.509803922,psgnjczj
U3912,2,FALSE,TRUE,173,1,19,3,12,Huberview,8,230,0.633053221,wenduokm
U3913,7,FALSE,TRUE,94,17,2,5,13,Joshuashire,22,128,0.490196078,gwhasnjd
U3914,5,FALSE,FALSE,110,12,9,10,3,Jordanfurt,32,21,0.340336134,sxkmqcks
U3915,8,TRUE,FALSE,100,16,17,12,7,Alexandertown,84,135,0.5,otdlbdcu
U3916,2,TRUE,FALSE,132,16,12,1,11,West Dana,49,225,0.62605042,btzonxls
U3917,7,FALSE,FALSE,191,6,14,11,3,Carterborough,98,248,0.658263305,mkchkcua
U3918,1,FALSE,FALSE,95,16,16,10,14,South Evelynburgh,8,-29,0.270308123,krhijcmt
U3919,5,TRUE,FALSE,42,4,17,11,11,Valeriebury,22,37,0.362745098,cagltyja
U3920,9,FALSE,TRUE,92,14,2,2,14,Lake Matthew,51,238,0.644257703,xcfurlsn
U3921,2,TRUE,FALSE,4,2,17,14,16,Caldwellport,88,130,0.492997199,ckuxvili
U3922,8,FALSE,FALSE,142,3,16,6,15,Chelseahaven,56,238,0.644257703,tfcyjrdw
U3923,8,FALSE,TRUE,173,6,16,17,7,New Jeffery,49,140,0.507002801,oijdtvaa
U3924,6,FALSE,FALSE,26,6,7,18,17,New Lorifurt,96,91,0.43837535,upgbwwiq
U3925,8,FALSE,TRUE,87,10,17,11,17,Lisaborough,91,226,0.62745098,hdiqfmpv
U3926,8,FALSE,TRUE,189,11,4,8,17,Port Marc,88,373,0.833333333,xxfuuuer
U3927,2,FALSE,TRUE,48,15,15,8,17,Jenniferton,60,122,0.481792717,jeyckiax
U3928,5,FALSE,TRUE,72,1,10,17,13,Lake Michael,78,158,0.532212885,guqmhbff
U3929,8,TRUE,TRUE,141,10,14,0,16,Jameston,76,411,0.886554622,zpxmnobk
U3930,5,TRUE,FALSE,112,1,10,1,3,Castroshire,30,212,0.607843137,rkvgnwoy
U3931,4,FALSE,FALSE,14,16,5,0,2,Jacksonside,35,12,0.327731092,hgrfkczl
U3932,6,TRUE,TRUE,180,19,4,12,7,Quinnfurt,24,152,0.523809524,fipmplfg
U3933,6,FALSE,FALSE,19,14,17,5,19,Lake Christian,98,168,0.546218487,rfqzmvyk
U3934,2,TRUE,FALSE,60,12,13,14,8,Molinashire,99,126,0.487394958,gcdtzhtz
